,open,high,low,close,volume
2020-12-04,1.4600,1.4900,1.3500,1.3900,22313
2020-12-07,1.3900,1.5000,1.3600,1.5000,51103
2020-12-08,1.5000,1.5000,1.3700,1.4300,39336
2020-12-09,1.4000,1.5000,1.3500,1.4650,37530
2020-12-10,1.4000,1.4900,1.3000,1.4500,60093
2020-12-11,1.4000,1.4500,1.3500,1.4000,29446
2020-12-14,1.4000,1.4500,1.3000,1.4000,50677
2020-12-15,1.4300,1.4490,1.3950,1.4300,23744
2020-12-16,1.4200,1.4600,1.3600,1.3900,23579
2020-12-17,1.3800,1.4195,1.1900,1.2800,105708
2020-12-18,1.3500,1.3900,1.2000,1.2500,97658
2020-12-21,1.3000,1.3900,1.1900,1.2950,48033
2020-12-22,1.3000,1.4000,1.2100,1.2400,33872
2020-12-23,1.2900,1.2900,1.1500,1.2500,80267
2020-12-24,1.2500,1.3500,1.2200,1.2400,23345
2020-12-28,1.2300,2.4000,1.1900,2.1200,1303839
2020-12-29,2.1100,2.1500,1.5000,1.6400,683276
2020-12-30,1.7450,1.8000,1.3100,1.3600,576262
2020-12-31,1.5000,1.6400,1.4000,1.4700,283320
2021-01-04,1.5000,1.6000,1.4000,1.4300,295739
2021-01-05,1.4300,1.4800,1.3500,1.3800,214026
2021-01-06,1.5900,1.7200,1.5200,1.6000,882290
2021-01-07,1.6800,1.7600,1.6400,1.7000,490499
2021-01-08,1.7200,1.7500,1.4200,1.5000,376992
2021-01-11,1.6400,1.6400,1.3600,1.3900,313960
2021-01-12,1.3900,1.4900,1.3100,1.4500,220554
2021-01-13,1.4500,1.4900,1.3000,1.3200,395455
2021-01-14,1.3100,1.3600,1.2800,1.3000,237083
2021-01-15,1.3400,1.3800,1.2800,1.2900,196075
2021-01-19,1.2900,1.4000,1.2800,1.2900,215498
2021-01-20,1.3100,1.3400,1.2500,1.2900,170807
2021-01-21,1.2800,1.3000,1.1900,1.2400,318247
2021-01-22,1.3100,1.4500,1.2700,1.3600,412464
2021-01-25,1.4500,1.6200,1.4000,1.5600,573711
2021-01-26,1.7000,1.7000,1.4800,1.6400,657382
2021-01-27,1.6400,1.6600,1.4000,1.4100,443963
2021-01-28,1.5500,1.5500,1.3300,1.3750,237035
2021-01-29,1.4000,1.5000,1.3100,1.3300,155144
2021-02-01,1.3200,1.3800,1.2300,1.2500,322889
2021-02-02,1.3000,1.3300,1.1900,1.2800,260279
2021-02-03,1.3000,1.5000,1.2800,1.4600,280882
2021-02-04,1.4800,1.5200,1.4100,1.4900,317699
2021-02-05,1.5000,1.6100,1.5000,1.5200,314293
2021-02-08,1.6000,1.7100,1.5700,1.6500,476036
2021-02-09,1.6500,1.8000,1.6500,1.7000,445805
2021-02-10,1.7000,1.7800,1.6000,1.7000,445805
2021-02-11,1.7500,1.7500,1.6000,1.6900,238314
2021-02-12,1.6900,1.7100,1.4100,1.6600,323578
2021-02-16,1.7500,2.9400,1.7000,2.9300,2051202
2021-02-17,2.9400,3.0100,1.9500,2.8400,1197371
2021-02-18,2.8450,2.8800,2.1700,2.8400,1197371
2021-02-19,2.9250,2.9300,2.4700,2.5000,560489
2021-02-22,2.5000,2.5100,2.2500,2.3800,335460
2021-02-23,2.3400,2.4000,2.0000,2.1000,485852
2021-02-24,2.1000,2.2800,2.0000,2.1400,178290
2021-02-25,2.2000,2.3500,2.0500,2.1400,178290
2021-02-26,2.2600,2.8400,2.1700,2.6000,1463479
2021-03-01,2.7750,2.8000,2.5000,2.6100,359501
2021-03-02,2.6100,2.6300,2.3000,2.4300,223944
2021-03-03,2.4350,2.6500,2.4100,2.4100,261599
2021-03-04,2.4800,2.6400,2.3300,2.3300,399293
2021-03-05,2.3750,2.6000,2.1500,2.5000,397650
2021-03-08,2.5450,2.6400,2.3800,2.4300,228701
2021-03-09,2.4300,2.5900,2.2800,2.4900,80525
2021-03-10,2.5000,2.5900,2.3000,2.3800,150383
2021-03-11,2.4100,2.5800,2.3800,2.4700,95438
2021-03-12,2.4750,2.5700,2.4200,2.4200,102504
2021-03-15,2.4350,2.6500,2.4200,2.6500,142269
2021-03-16,2.5650,2.7000,2.5100,2.6000,98847
2021-03-17,2.6500,2.8000,2.6500,2.7400,395417
2021-03-18,2.7250,2.8000,2.6000,2.6100,138120
2021-03-19,2.6100,2.7500,2.4100,2.5700,222646
2021-03-22,2.5650,2.6000,2.5000,2.5800,133290
2021-03-23,2.6450,2.7400,2.5000,2.5300,108648
2021-03-24,2.5400,2.5900,2.1500,2.2800,219306
2021-03-25,2.2800,2.3200,2.1500,2.2350,124508
2021-03-26,2.2350,2.5100,2.2000,2.3000,216358
2021-03-29,2.2750,2.2900,2.1500,2.2000,153192
2021-03-30,2.1900,2.3700,2.1500,2.3500,186219
2021-03-31,2.3150,2.6000,2.2700,2.4800,216334
2021-04-01,2.5800,2.6300,2.5000,2.5400,146160
2021-04-05,2.5500,2.6500,2.4000,2.4300,149193
2021-04-06,2.4300,2.6100,2.3800,2.5500,84962
2021-04-07,2.6000,2.6000,2.3500,2.5500,134726
2021-04-08,2.5150,2.5700,2.4500,2.5100,95037
2021-04-09,2.4900,2.5500,2.4000,2.4100,84986
2021-04-12,2.4500,2.5500,2.3000,2.3000,117751
2021-04-13,2.3000,2.5000,2.3000,2.3500,104337
2021-04-14,2.4200,2.5000,2.3000,2.3100,117580
2021-04-15,2.3000,2.3500,2.1500,2.1900,209322
2021-04-16,2.1350,2.1500,2.0100,2.0800,214097
2021-04-19,2.0950,2.1100,2.0000,2.0400,150271
2021-04-20,2.0350,2.0350,1.7000,1.9000,254679
2021-04-21,1.8950,2.0600,1.8300,2.0200,110475
2021-04-22,2.0500,2.1800,2.0100,2.1500,151190
2021-04-23,2.1300,2.2400,2.0200,2.1500,102500
2021-04-26,2.1450,2.2350,2.0100,2.2300,153369
2021-04-27,2.3100,2.5400,2.2500,2.4850,232938
2021-04-28,2.5100,2.6400,2.4700,2.5300,238902
2021-04-29,2.5700,2.6500,2.3000,2.4200,170804
2021-04-30,2.5000,2.5400,2.3500,2.3500,63129
2021-05-03,2.3500,2.4500,2.3000,2.3500,77290
2021-05-04,2.3300,2.3750,2.3000,2.3195,74219
2021-05-05,2.3200,2.3200,2.2300,2.2400,104986
2021-05-06,2.2800,2.3300,2.0200,2.1500,174016
2021-05-07,2.2200,2.2700,2.0100,2.0900,95974
2021-05-10,2.0800,2.1400,1.9000,2.0000,163309
2021-05-11,1.8500,2.1100,1.8500,2.0100,50476
2021-05-12,2.0400,2.0400,1.9500,2.0000,68393
2021-05-13,2.0350,2.2000,1.8700,1.9800,97733
2021-05-14,2.0000,2.1000,1.9750,2.0800,54972
2021-05-17,2.0800,2.0900,1.9500,2.0200,44170
2021-05-18,2.0200,2.0600,1.8600,2.0300,58316
2021-05-19,2.0600,2.0605,1.8600,2.0300,67473
2021-05-20,2.0300,2.2700,2.0300,2.0500,112823
2021-05-21,2.0500,2.1900,2.0300,2.0400,126010
2021-05-24,2.0500,2.1500,1.9200,2.0500,92763
2021-05-25,2.0100,2.1000,1.9600,1.9900,90040
2021-05-26,2.0000,2.1000,1.9600,2.0200,89123
2021-05-27,2.1000,2.2000,2.0700,2.0900,157086
2021-05-28,2.1300,2.2000,2.0000,2.0300,114540
2021-06-01,2.0000,2.1000,1.9700,2.0700,139954
2021-06-02,2.0500,2.4000,2.0000,2.3600,759397
2021-06-03,2.3700,2.8900,2.3700,2.8500,1084781
2021-06-04,2.9100,2.9500,2.4400,2.5900,1003811
2021-06-07,2.7200,2.7500,2.5000,2.5500,665518
2021-06-08,2.7400,2.7400,2.6000,2.6600,672102
2021-06-09,2.7500,2.7800,2.5500,2.6000,772067
2021-06-10,2.6500,2.6500,2.5000,2.6200,398635
2021-06-11,2.5600,2.6400,2.4000,2.4600,579117
2021-06-14,2.4200,2.4476,2.3300,2.3500,439003
2021-06-15,2.5000,2.5000,2.4000,2.4400,157920
2021-06-16,2.4700,2.4700,2.2400,2.2700,362744
2021-06-17,2.9800,3.1900,2.2600,2.3000,34179501
2021-06-18,2.3000,2.3000,2.1100,2.1100,2915320
2021-06-21,2.1500,2.2700,2.1000,2.2600,1398219
2021-06-22,2.3500,2.4600,2.2800,2.4100,1896404
2021-06-23,2.5300,2.5900,2.4100,2.4900,1601265
2021-06-24,2.5300,2.5800,2.4200,2.5400,1423205
2021-06-25,2.5800,2.5800,2.4500,2.4800,878635
2021-06-28,2.5100,2.6900,2.4100,2.5100,1565596
2021-06-29,2.5000,2.5500,2.4118,2.4200,784896
2021-06-30,2.4200,2.5900,2.4000,2.4700,1218492
2021-07-01,2.4100,2.4600,2.3300,2.3700,746079
2021-07-02,2.4000,2.4400,2.3400,2.3700,356136
2021-07-06,2.3500,2.5100,2.3300,2.4800,1258620
2021-07-07,2.4600,2.4889,2.3370,2.3900,469904
2021-07-08,2.3000,2.3800,2.2000,2.3300,852397
2021-07-09,2.3700,2.4100,2.3000,2.3800,552327
2021-07-12,2.4000,2.4000,2.2600,2.3000,429795
2021-07-13,2.2700,2.3100,2.2500,2.2700,387167
2021-07-14,2.2500,2.2600,2.0600,2.1300,1082900
2021-07-15,2.1600,2.2600,2.1000,2.2100,368626
2021-07-16,2.2400,2.2550,2.1801,2.2300,326437
2021-07-19,2.1500,2.1500,2.0400,2.1400,363457
2021-07-20,2.1600,2.1900,2.0100,2.0191,735615
2021-07-21,2.0300,2.1500,2.0300,2.1300,442470
2021-07-22,2.1500,2.1600,2.0215,2.0400,730643
2021-07-23,2.1000,2.1000,2.0100,2.0300,620297
2021-07-26,2.0700,2.0800,2.0100,2.0600,376100
2021-07-27,2.0500,2.0650,1.9000,2.0200,902685
2021-07-28,2.0500,2.0600,1.9800,2.0500,526839
2021-07-29,2.0700,2.0700,2.0100,2.0300,374813
2021-07-30,2.0100,2.0500,2.0000,2.0400,264007
2021-08-02,2.0500,2.1400,1.9700,2.1200,445685
2021-08-03,2.1200,2.1200,2.0500,2.0900,269549
2021-08-04,2.0900,2.0900,2.0000,2.0200,311701
2021-08-05,2.0000,2.1000,1.9900,2.0900,254258
2021-08-06,2.0000,2.0900,2.0000,2.0400,207292
2021-08-09,2.0800,2.0900,2.0199,2.0600,314253
2021-08-10,2.0800,2.1200,2.0500,2.1000,249562
2021-08-11,2.1200,2.3500,2.0500,2.3100,1019703
2021-08-12,2.3400,2.3800,2.1700,2.2900,758906
2021-08-13,2.2900,2.2900,2.1900,2.2500,320766
2021-08-16,2.2400,2.2700,2.1000,2.2200,420588
2021-08-17,2.1100,2.2200,2.0000,2.0400,644150
2021-08-18,2.2700,2.2700,2.1500,2.1700,555562
2021-08-19,2.0800,2.2000,2.0700,2.1000,273946
2021-08-20,2.0800,2.1500,2.0400,2.0500,306746
2021-08-23,2.0500,2.1900,2.0500,2.1300,288139
2021-08-24,2.1200,2.1900,2.1000,2.1100,218256
2021-08-25,2.1400,2.1899,2.1000,2.1400,308478
2021-08-26,2.1300,2.1700,2.0500,2.0800,422405
2021-08-27,2.1100,2.1400,2.0400,2.1300,316935
2021-08-30,2.1100,2.1301,2.0600,2.1300,413254
2021-08-31,2.0900,2.1600,2.0834,2.1400,409468
2021-09-01,2.1700,2.2500,2.1300,2.1500,483784
2021-09-02,2.1700,2.3050,2.1239,2.2800,537708
2021-09-03,2.2800,2.3150,2.1600,2.2400,1172331
2021-09-07,2.2700,2.3700,2.2500,2.3200,962481
2021-09-08,2.3500,2.4300,2.2900,2.4100,633971
2021-09-09,2.4100,2.4200,2.2814,2.3200,609424
2021-09-10,2.3300,2.3800,2.2300,2.2500,651270
2021-09-13,2.3000,2.3200,2.2200,2.2500,463479
2021-09-14,2.3200,2.4699,2.3000,2.4000,1063648
2021-09-15,2.4000,2.5000,2.3150,2.4300,1697085
2021-09-16,2.4800,2.5900,2.3901,2.5800,1678627
2021-09-17,2.5500,2.6900,2.4900,2.4900,2829749
2021-09-20,2.3900,2.7400,2.3900,2.7300,1933427
2021-09-21,2.7100,2.7383,2.2100,2.3700,3620268
2021-09-22,2.4500,2.5000,2.4000,2.4400,941686
2021-09-23,2.3900,2.4100,2.2600,2.2700,924960
2021-09-24,2.2300,2.2800,2.1700,2.2200,734090
2021-09-27,2.1900,2.2671,2.1300,2.1500,539723
2021-09-28,2.1300,2.1656,2.0600,2.0800,546070
2021-09-29,2.1000,2.1084,2.0000,2.0300,697655
2021-09-30,2.0500,2.1377,2.0300,2.0800,583495
2021-10-01,2.0800,2.1460,2.0200,2.1400,754914
2021-10-04,2.1900,2.1900,2.0100,2.0700,1027633
2021-10-05,2.0400,2.0800,1.9000,1.9800,1330633
2021-10-06,1.9900,2.0500,1.9500,2.0300,617785
2021-10-07,2.1000,2.1017,2.0100,2.0100,524698
2021-10-08,2.0400,2.0400,1.9500,1.9800,481711
2021-10-11,1.9500,2.0100,1.9318,1.9500,399087
2021-10-12,2.0000,2.0199,1.9500,1.9600,251549
2021-10-13,1.9700,1.9900,1.9600,1.9800,160369
2021-10-14,1.9600,2.1000,1.9574,2.0800,329658
2021-10-15,2.1200,2.1225,2.0100,2.0800,387058
2021-10-18,2.1200,2.1690,2.0600,2.1100,471510
2021-10-19,2.1100,2.1100,2.0700,2.0900,334025
2021-10-20,2.1400,2.6300,2.0800,2.4300,6571459
2021-10-21,2.5300,2.5900,2.2800,2.4500,2283716
2021-10-22,2.4000,2.6000,2.3600,2.3800,1809639
2021-10-25,2.4300,2.8600,2.3793,2.7800,3809686
2021-10-26,2.8500,3.1096,2.6000,2.8900,6452161
2021-10-27,3.0500,3.2500,2.9100,3.0600,4321622
2021-10-28,3.0600,3.1100,2.7500,2.9700,2580328
2021-10-29,2.9400,3.0000,2.8101,2.9700,961915
2021-11-01,2.9500,2.9505,2.7700,2.8700,1703945
2021-11-02,2.8800,3.3099,2.8800,3.2000,4290065
2021-11-03,3.2000,3.2600,2.9600,3.1600,2486146
2021-11-04,3.1500,3.4500,3.0700,3.4000,4509280
2021-11-05,3.5000,3.5900,3.2500,3.5900,2771000
2021-11-08,3.6700,3.6700,3.2900,3.4000,2371410
2021-11-09,3.4000,3.4310,3.0300,3.2200,2556345
2021-11-10,3.1600,3.4900,3.1000,3.4700,3494573
2021-11-11,3.5700,3.5700,3.3300,3.4400,1969727
2021-11-12,3.4000,3.6800,3.3600,3.6500,1485778
2021-11-15,3.6800,3.8100,3.4600,3.7500,2265062
2021-11-16,3.6000,3.6500,3.3700,3.6500,1792816
2021-11-17,3.6000,3.6100,3.4400,3.6000,1224380
2021-11-18,3.5500,3.5800,3.2700,3.4100,1601385
2021-11-19,3.3000,3.4666,3.0600,3.0700,2001237
2021-11-22,3.1500,3.1500,2.8119,2.8900,1843924
2021-11-23,2.9400,3.1000,2.9000,2.9700,1314076
2021-11-24,2.8900,3.0068,2.8000,2.8300,1009226
2021-11-26,2.9500,3.1100,2.8718,2.9800,1387651
2021-11-29,3.0500,3.4700,3.0000,3.4500,1896245
2021-11-30,3.4900,3.6900,3.1400,3.5300,3408003
2021-12-01,3.6000,3.6000,3.3500,3.4700,2902298
2021-12-02,3.4700,3.5137,3.1000,3.2200,1228592
2021-12-03,3.4300,3.4300,3.1100,3.3400,1086499
2021-12-06,3.2200,3.2600,2.8200,2.9100,2161291
2021-12-07,3.1400,3.2700,3.0000,3.2200,1379678
2021-12-08,3.2100,3.2698,3.1000,3.1800,870714
2021-12-09,3.1400,3.2300,3.0200,3.0200,854464
2021-12-10,3.0100,3.1500,3.0100,3.0700,707343
2021-12-13,3.1800,3.2000,2.9300,2.9300,1128010
2021-12-14,2.9000,2.9700,2.8300,2.9200,670741
2021-12-15,3.0300,3.1900,2.8600,3.0900,1881262
2021-12-16,3.2000,3.2900,2.9400,2.9800,1354957
2021-12-17,3.0000,3.1300,2.8762,3.1100,1166761
2021-12-20,3.0000,3.0300,2.7900,2.8700,1284269
2021-12-21,2.8700,3.1000,2.8400,3.0000,903800
2021-12-22,2.9300,3.0900,2.9100,3.0400,662404
2021-12-23,2.9600,3.0800,2.9600,3.0200,538152
2021-12-27,2.9900,3.1800,2.9600,3.0500,735600
2021-12-28,3.1100,3.1137,2.9100,2.9500,969138
2021-12-29,2.9500,2.9800,2.7200,2.7500,1405492
2021-12-30,2.7400,2.9600,2.7400,2.8700,981264
2021-12-31,2.7400,2.9000,2.7300,2.7600,646596
2022-01-03,2.8200,2.8800,2.6900,2.8500,1105021
2022-01-04,2.9500,3.1200,2.8100,3.0500,1631480
2022-01-05,3.0200,3.0400,2.7400,2.7500,1188008
2022-01-06,2.7800,2.8700,2.7500,2.8200,735118
2022-01-07,2.7800,2.8400,2.7000,2.7200,822385
2022-01-10,2.6900,2.7350,2.4500,2.5000,1255434
2022-01-11,2.5300,2.7600,2.5204,2.6700,677059
2022-01-12,2.6400,2.7800,2.6388,2.6500,549788
2022-01-13,2.6500,2.7100,2.6000,2.6500,361891
2022-01-14,2.6000,2.7500,2.5700,2.7500,593339
2022-01-18,2.5700,2.8500,2.5700,2.6900,844373
2022-01-19,2.7400,2.7852,2.4200,2.4400,850315
2022-01-20,2.4800,2.5099,2.2500,2.2600,807448
2022-01-21,2.2000,2.2200,2.0100,2.0200,1158974
2022-01-24,2.0000,2.0700,1.7700,1.9800,1652720
2022-01-25,1.9300,2.1200,1.9200,2.0900,689490
2022-01-26,2.1300,2.1950,1.9700,2.0400,808002
2022-01-27,2.0800,2.1392,1.9900,2.0400,436936
2022-01-28,2.0300,2.0700,1.9200,1.9700,490269
2022-01-31,1.9600,2.3600,1.9500,2.2500,695702
2022-02-01,2.3100,2.3100,2.0900,2.2200,525703
2022-02-02,2.2500,2.2500,2.1400,2.2100,338458
2022-02-03,2.1700,2.2591,2.1301,2.2200,260636
2022-02-04,2.1900,2.2324,2.1400,2.2300,417160
2022-02-07,2.1900,2.3900,2.1900,2.2700,619374
2022-02-08,2.3000,2.3400,2.2000,2.3400,391770
2022-02-09,2.3800,2.4600,2.3200,2.4400,514510
2022-02-10,2.3800,2.5500,2.3500,2.4300,443648
2022-02-11,2.4300,2.5000,2.2900,2.3100,508879
2022-02-14,2.2900,2.3500,2.2000,2.2100,354488
2022-02-15,2.2400,2.3900,2.2400,2.3700,405871
2022-02-16,2.3400,2.3900,2.2750,2.3000,245498
2022-02-17,2.2900,2.3800,2.2800,2.3100,333320
2022-02-18,2.3000,2.3350,2.1900,2.2300,325936
2022-02-22,2.1900,2.2000,2.0001,2.0700,517062
2022-02-23,2.0800,2.1700,2.0000,2.0000,226437
2022-02-24,1.8600,2.1500,1.8200,2.0800,864969
2022-02-25,2.0700,2.1500,2.0100,2.0300,324269
2022-02-28,2.1100,2.2500,2.0550,2.2300,331021
2022-03-01,2.2300,2.3500,2.2100,2.2800,388084
2022-03-02,2.2700,2.2978,2.1100,2.1500,294350
2022-03-03,2.1700,2.2900,2.1600,2.2100,309711
2022-03-04,2.1700,2.2400,2.1400,2.1800,281014
2022-03-07,2.1400,2.1900,2.0500,2.0500,366562
2022-03-08,2.1000,2.2200,2.0500,2.1700,202652
2022-03-09,2.1900,2.2900,2.1800,2.2300,383950
2022-03-10,2.2200,2.2500,2.1000,2.1600,390441
2022-03-11,2.1600,2.2200,2.1200,2.2100,248016
2022-03-14,2.1800,2.2000,2.0100,2.0100,291853
2022-03-15,2.0200,2.1994,2.0200,2.1200,230559
2022-03-16,2.1600,2.2500,2.1450,2.1800,308813
2022-03-17,2.1100,2.5000,2.1100,2.4000,852055
2022-03-18,2.2700,2.4489,2.2400,2.4400,593023
2022-03-21,2.3700,2.4600,2.3500,2.4000,356997
2022-03-22,2.4000,2.4300,2.3000,2.3800,452140
2022-03-23,2.3900,2.4200,2.2250,2.2600,460869
2022-03-24,2.3800,2.6101,2.3600,2.4200,1335869
2022-03-25,2.4600,2.5700,2.3600,2.4000,422245
2022-03-28,2.4600,2.4800,2.3800,2.4600,261064
2022-03-29,2.4800,2.4880,2.3800,2.4000,303990
2022-03-30,2.3800,2.4400,2.3000,2.3100,296508
2022-03-31,2.4900,2.5100,2.1700,2.1700,2281746
2022-04-01,2.1900,2.2700,2.1500,2.1700,386790
2022-04-04,2.1800,2.2600,2.1800,2.2500,333317
2022-04-05,2.2100,2.2800,2.1600,2.2400,290278
2022-04-06,2.1900,2.2091,2.0857,2.1600,483681
2022-04-07,2.1800,2.2000,2.0500,2.0500,301542
2022-04-08,2.0600,2.1500,2.0600,2.0800,235953
2022-04-11,2.0400,2.1200,2.0100,2.0500,291092
2022-04-12,2.0600,2.1300,2.0600,2.0800,165170
2022-04-13,2.1000,2.1750,2.0800,2.1600,136759
2022-04-14,2.1700,2.2300,2.1000,2.1500,391551
2022-04-18,2.1100,2.1500,2.0300,2.0500,337055
2022-04-19,2.0500,2.1300,2.0500,2.0900,139270
2022-04-20,2.0900,2.1700,2.0701,2.1300,423693
2022-04-21,2.1500,2.1800,2.0500,2.0700,189348
2022-04-22,2.0500,2.0991,1.9600,1.9900,473539
2022-04-25,2.0000,2.0600,1.8100,1.8300,1059452
2022-04-26,1.8500,1.8500,1.6300,1.6800,1392969
2022-04-27,1.6500,1.7000,1.5300,1.5600,740214
2022-04-28,1.5900,1.6700,1.4700,1.6300,610603
2022-04-29,1.6400,1.6700,1.5000,1.6000,367513
2022-05-02,1.6000,1.6100,1.5500,1.5700,219724
2022-05-03,1.7000,1.7000,1.6200,1.6500,493415
2022-05-04,1.6600,1.8000,1.6300,1.7700,369945
2022-05-05,1.7600,1.7600,1.6800,1.7600,391587
2022-05-06,1.7600,1.7700,1.6500,1.6700,300524
2022-05-09,1.6500,1.6500,1.3800,1.3900,634355
2022-05-10,1.4600,1.4900,1.3000,1.3600,389948
2022-05-11,1.3500,1.3600,1.2200,1.2700,592119
2022-05-12,1.2500,1.2840,1.1800,1.2200,456387
2022-05-13,1.3300,1.3499,1.2400,1.2800,306985
2022-05-16,1.2800,1.3800,1.2700,1.2700,391229
2022-05-17,1.2700,1.4200,1.2700,1.3400,182294
2022-05-18,1.3300,1.3400,1.3000,1.3000,211205
2022-05-19,1.2800,1.3027,1.2600,1.2900,145076
2022-05-20,1.2900,1.2900,1.2500,1.2500,352503
2022-05-23,1.2500,1.3000,1.2300,1.3000,163216
2022-05-24,1.2700,1.2700,1.2000,1.2200,183798
2022-05-25,1.2200,1.2581,1.2000,1.2400,112425
2022-05-26,1.2400,1.4400,1.2400,1.4000,327990
2022-05-27,1.4500,1.5100,1.4300,1.4700,138003
2022-05-31,1.5400,1.7700,1.4600,1.6500,690018
2022-06-01,1.6900,1.7100,1.5500,1.5700,87067
2022-06-02,1.6000,1.7500,1.5700,1.7500,306615
2022-06-03,1.7100,1.7100,1.5500,1.5500,167853
2022-06-06,1.6500,1.6900,1.6200,1.6900,158742
2022-06-07,1.6500,1.6600,1.5800,1.6000,155434
2022-06-08,1.5800,1.6700,1.5500,1.6600,113797
2022-06-09,1.6200,1.7100,1.5800,1.6900,153078
2022-06-10,1.6400,1.7000,1.6000,1.7000,101406
2022-06-13,1.5500,1.6656,1.5100,1.5800,314705
2022-06-14,1.5700,1.6100,1.5000,1.5000,105127
2022-06-15,1.5200,1.6200,1.5000,1.5400,256973
2022-06-16,1.5000,1.5300,1.3700,1.4100,222529
2022-06-17,1.5500,1.5500,1.4200,1.4300,88373
2022-06-21,1.4400,1.5700,1.4400,1.5000,281860
2022-06-22,1.5700,1.6300,1.5100,1.5800,179172
2022-06-23,1.6300,1.6300,1.5600,1.5600,189069
2022-06-24,1.6300,1.7200,1.5300,1.7100,577503
2022-06-27,1.7000,1.7800,1.5900,1.7100,292215
2022-06-28,1.7100,1.8000,1.6900,1.7000,288152
2022-06-29,1.6500,1.8399,1.5800,1.8000,916939
2022-06-30,1.8200,1.8285,1.5300,1.5500,688051
2022-07-01,1.5700,1.6200,1.4500,1.5300,196040
2022-07-05,1.4700,1.4700,1.3700,1.4200,217775
2022-07-06,1.4300,1.5000,1.4152,1.4500,80857
2022-07-07,1.4800,1.5600,1.4700,1.4900,177283
2022-07-08,1.5200,1.5500,1.5000,1.5200,213466
2022-07-11,1.5500,1.6300,1.5200,1.6000,605017
2022-07-12,1.6500,1.7300,1.5200,1.5700,694677
2022-07-13,1.5700,1.5900,1.4900,1.5100,343361
2022-07-14,1.4900,1.5400,1.4131,1.5100,231818
2022-07-15,1.5100,1.5100,1.4200,1.4500,244916
2022-07-18,1.4600,1.4800,1.4350,1.4600,165366
2022-07-19,1.4300,1.4700,1.4300,1.4400,166511
2022-07-20,1.4400,1.4985,1.4400,1.4400,167401
2022-07-21,1.4600,1.4700,1.4200,1.4500,159643
2022-07-22,1.4500,1.4600,1.4000,1.4400,99477
2022-07-25,1.4300,1.4699,1.4228,1.4400,49490
2022-07-26,1.4300,1.4700,1.4200,1.4200,148835
2022-07-27,1.4300,1.4500,1.4200,1.4400,76207
2022-07-28,1.4400,1.5400,1.4400,1.5300,386720
2022-07-29,1.5500,1.5500,1.4700,1.4800,87117
2022-08-01,1.4800,1.5500,1.4800,1.5400,178055
2022-08-02,1.5000,1.5400,1.4800,1.5100,78515
2022-08-03,1.5500,1.5900,1.5001,1.5400,229452
2022-08-04,1.5700,1.5900,1.5300,1.5800,91754
2022-08-05,1.5500,1.6200,1.5500,1.5900,113436
2022-08-08,1.5900,1.6500,1.5900,1.6100,142115
2022-08-09,1.6300,1.6300,1.5200,1.5300,123139
2022-08-10,1.6500,1.6500,1.5800,1.6400,137733
2022-08-11,1.6500,1.6500,1.5751,1.6100,151312
2022-08-12,1.6500,1.6500,1.6000,1.6500,236501
2022-08-15,1.6500,1.6700,1.6000,1.6400,232042
2022-08-16,1.6600,1.9000,1.6498,1.7400,1250319
2022-08-17,1.7500,1.7699,1.6400,1.6800,261961
2022-08-18,1.6800,1.8300,1.5900,1.5900,639338
2022-08-19,1.6000,1.6783,1.5800,1.5800,197163
2022-08-22,1.6200,1.6200,1.5000,1.5200,259268
2022-08-23,1.5200,1.5500,1.4900,1.5200,104668
2022-08-24,1.5300,1.5500,1.4813,1.5000,135053
